ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
1159384,skateboarders,fans,800,1200,642,1057,119,595,897,1020,26,386,skateboarders and fans is in this picture
1159445,phone,women,679,1024,373,408,188,223,481,625,0,593,the two women looking at the phone is the main focus of the picture
1159706,horses,people,685,1024,589,739,301,435,459,507,278,366,the people riding the horses is dressed in uniform
1160107,man,kids,1024,685,476,505,512,598,452,555,609,914,man and two kids seems happy
1160121,boys,boys,683,1024,268,513,257,648,493,598,290,499,three boys and a girl is sitting at the table
2340119,Women,man,333,500,244,299,128,252,303,363,120,252,women and a man is in the picture
2341744,girl,curly hair,500,333,63,333,19,487,121,167,126,163,girl with curly hair is sitting up
2342733,skiers,snowboarder,393,500,294,367,82,281,112,161,125,258,three skiers and a snowboarder is in the photo
1592124,girls,girls,1024,679,46,151,345,568,143,219,343,523,girls and boy is skateboarding
2344493,Men,women,292,500,272,347,87,177,81,124,64,108,"men, women, and children is in the picture"
2344593,bus,people,375,500,46,421,32,243,295,313,86,118,people on the bus is present
150541,Elephants,elephant,768,1024,918,1023,359,490,301,333,57,101,elephants uddles together
2348497,man,women,290,500,154,201,147,258,292,338,22,132,a man and three women is in the picture
2348566,Women,boys,375,500,66,152,83,324,180,311,102,374,women and boys is standing in this photo
1592956,man,pets,601,1024,603,938,182,554,65,196,101,263,man and his pets is in bed
2348924,women,man,500,375,142,231,334,405,249,297,322,369,two women and one man is sitting on the benches
2349766,men,female,375,500,292,426,100,374,321,353,188,323,four men and one female is in the parking lot
2349843,girl,braids,500,500,353,421,214,389,399,410,223,240,girl with braids ad a blue dress
2351015,men,Men,301,500,150,230,33,253,25,100,65,181,men is seen in this picture
2351393,men,women,375,500,149,188,228,287,422,435,219,231,men and women is flying the kites
2351434,man,headphones,334,500,280,376,97,229,139,183,61,102,the man with headphones on is the man sitting at the table
2351459,Men,women,500,375,0,142,0,499,232,273,152,266,men and women is in the picture
2352536,girls,guys,285,500,218,317,64,198,86,210,50,198,two girls and two guys is in the boat
2353656,kids,adults,332,500,91,200,105,270,441,500,58,320,kids and adults is in the picture
2354649,man,chairs,350,500,17,47,91,207,62,105,152,208,man behind chairs as the dark green shirt on
2356428,Guys,shirts,335,500,361,499,38,332,29,127,92,225,guys in yellow shirts as black hair
2356493,girls,boys,333,500,373,423,58,184,442,468,0,90,boys and girls is on the tennis court
2357519,men,boy,295,500,395,498,80,291,342,429,103,293,2 men and a boy is in the picture
2358377,guys,sideline,375,500,209,269,94,266,0,500,107,140,guys on sideline are wearing ties
ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2359420,people,people,375,500,183,219,193,305,308,341,194,302,people is on the snow
2359423,kids,kids,375,500,59,81,116,183,329,346,91,125,kids at the skate park
2359554,people,people,375,500,232,500,0,375,243,407,0,323,two people is preparing the pizza
2359557,people,people,500,500,366,427,361,498,395,450,353,499,two people is sitting on a statue
2359574,people,people,332,500,107,157,61,237,159,212,64,228,2 people is posing
2359692,cows,cows,375,500,182,224,205,232,188,196,176,187,cows is on the grass
2359741,dog,dog,500,500,240,425,311,428,39,105,237,341,the dog is the man looking at
2359931,kids,kids,357,500,77,234,71,355,234,427,12,355,two kids is in the photo
2360119,man,man,500,333,126,199,78,283,246,251,178,192,the man in shorts is untangling kite string
2360138,skaters,skaters,500,333,224,318,326,467,260,279,180,229,skaters are they
2360270,girls,girls,333,500,309,356,121,228,241,313,142,261,two girls is in the picture
2360278,spectators,spectators,375,500,387,435,214,270,428,484,171,234,two spectators is not skiing
2360307,women,women,500,375,79,351,104,491,314,357,0,56,the women as talking on the phone
2360457,men,men,500,333,83,86,239,242,219,223,237,246,men is flying the kites
2360487,People,People,375,500,364,498,126,369,460,499,111,208,people are in the photo
2360601,Cows,Cows,333,500,197,356,161,273,36,235,125,228,cows is the subject of the photo
2360776,people,people,375,500,69,188,46,310,292,409,59,304,people is sitting
2360805,Spectators,Spectators,500,333,3,35,252,285,211,233,246,273,spectators is in the stands
2360876,riders,riders,333,500,286,367,42,192,90,174,20,213,two riders are dressed as knights
2360906,people,people,375,500,103,213,104,372,399,442,132,296,people is in the picture
2360966,students,students,309,500,216,291,207,305,0,61,211,303,a class of students is the subject of this picture
2361117,men,men,367,500,4,264,36,365,329,405,50,323,two of the men as a beard
2361344,women,women,500,477,0,62,0,181,177,474,72,493,women are the two people in photo with hotdog
2361375,men,men,375,500,257,424,112,344,0,57,250,373,men is standing in this picture
2361390,riders,riders,309,500,336,369,109,178,39,83,147,230,the riders are wearing helmets
2361444,skiiers,skiiers,333,500,210,286,139,273,250,274,122,155,skiiers is in the photo
2361486,people,people,333,500,0,98,0,149,316,407,72,226,people is present
2361568,men,men,500,357,158,289,53,408,108,220,210,437,two men is playing frisbee
2361586,people,people,333,500,208,300,58,287,290,368,131,251,two people is in the water
2361666,lady,lady,500,333,58,283,168,497,57,284,170,498,lady is eating a hotdog
2361684,snowboarders,snowboarders,335,500,94,198,55,125,240,304,87,175,two snowboarders is in the photo
2361714,boys,boys,332,500,1,128,59,330,240,380,98,331,four boys is in this picture
2361792,cow,cow,339,500,371,424,150,187,103,138,137,157,cow is on the road eating grass
2361797,Fans,Fans,333,500,211,270,56,79,115,158,47,84,fans is sitting on the grass
2361810,people,people,372,500,9,118,111,307,115,150,135,193,people is present
2361928,bear,bear,333,500,10,227,117,331,205,499,0,332,bear on left is smaller
2361928,bear,bear,333,500,10,227,117,331,205,499,0,332,two bears as black noses
2362066,fruit,fruit,312,500,139,371,76,276,389,499,177,311,the fruit is the focus of the photo
2362192,guys,guys,500,428,10,90,155,402,144,304,146,489,two guys is in the photo
2362228,horses,horses,222,500,92,305,37,190,182,444,37,182,the horses is the subject of the photo
2362305,skiers,skiers,375,500,107,136,106,152,130,142,108,138,more skiers is in the distance
2362320,child,child,333,500,290,401,61,223,0,53,116,231,a child is looking at the camera
2362345,women,women,333,500,258,354,114,304,166,221,96,275,the women ears hats
2362387,people,people,375,500,118,154,291,373,232,284,302,374,the people is the focus of the photo
2362407,Boys,Boys,357,500,25,179,70,356,357,472,116,336,boys is standing in this photo
2362427,skaters,skaters,335,500,310,425,70,185,393,436,24,92,skaters are they
2362445,skiers,skiers,375,500,129,161,128,189,329,364,187,243,a group of skiers is the focus of this photo
2362466,People,People,334,500,312,336,178,246,384,446,159,325,people is in the photo
2362736,people,people,375,500,0,125,22,372,21,63,23,338,a group of people is in the photo
2362746,people,people,375,500,99,198,107,323,346,480,171,345,people is present
2362781,skiers,skiers,500,374,335,345,248,260,322,334,246,262,two other skiers is in the background
2362845,men,men,321,500,83,277,0,320,278,490,35,320,the men is on the horses
2362965,women,women,328,500,165,199,142,237,197,227,141,196,two women is in the picture
2363448,people,people,333,500,0,118,119,332,141,236,100,332,people are they
2363490,teammates,teammates,420,500,220,273,43,186,149,191,32,131,the catcher's teammates is sitting in the dugout
2363712,Police,Police,500,333,120,153,267,350,293,318,288,323,police is on top of the horses
2363727,cows,cows,333,500,39,242,201,285,448,500,73,150,cows is in the picture
2363741,women,women,375,500,37,67,109,253,265,322,108,275,three women is holding an umbrella
2363743,men,men,354,500,438,460,222,291,426,449,217,270,both men as their arms crossed
2363762,men,men,335,500,106,145,72,153,144,184,65,130,two men is driving the carriage
2363770,bus,bus,375,500,0,116,34,276,95,375,42,275,bus drivers can drive the red vehicles
2363836,Horses,Horses,333,500,77,219,194,293,194,310,189,285,horses are the animals shown
2363943,bears,bears,281,500,98,209,47,215,199,303,39,215,two bears is in the picture
2363967,People,People,332,500,311,378,186,304,428,435,232,256,people is present
2364028,Salers,Salers,333,500,265,498,43,303,157,223,68,186,salers are they
2364095,women,women,375,500,128,266,75,373,17,82,91,373,women is looking at the kitchen
2364355,people,people,335,500,286,365,123,206,236,288,60,85,people is this a photo of
2364407,Teachers,Teachers,334,500,55,116,52,160,178,207,66,120,teachers is supervising the children
2364430,women,women,375,500,30,156,71,328,385,500,142,377,three women is in the photo
2364468,people,people,333,500,14,494,7,273,340,433,0,134,two people is in the picture
2364469,women,women,500,299,11,119,84,299,6,299,69,500,two women and a man is in the image
2364508,soldiers,soldiers,333,500,34,62,185,292,223,267,180,290,the soldiers is marching
2364528,people,people,310,500,5,260,40,287,180,500,51,309,people are in the photo
2364568,boat,boat,271,500,133,299,118,251,285,412,121,213,someone in a boat behind them took the photo
2364584,people,people,335,500,160,215,160,309,97,120,166,194,people are this
2364585,men,men,500,375,196,306,80,227,122,205,89,229,two men are in the television screen
2364649,men,men,333,500,13,39,37,101,260,443,35,291,two men is playing tennis
2364721,women,women,500,375,99,234,80,437,196,307,84,411,two women is in the picture
2364723,men,men,500,375,0,340,5,500,91,325,56,266,two men is in the picture
2364751,travellers,travellers,332,500,414,472,107,199,40,102,190,286,travellers are they
2364819,Men,Men,500,434,105,191,154,404,165,208,158,215,men is in the train
2364889,birds,birds,228,500,90,159,0,38,88,166,61,153,the birds as beaks
2364894,bears,bears,333,500,52,220,41,330,144,347,30,314,christmas bears are these bears
2365110,people,people,281,500,117,141,161,228,190,224,181,209,people is present
2365153,men,men,145,500,286,484,30,127,32,128,13,131,men are the people in red
2365173,Men,Men,500,375,78,200,226,462,144,207,239,457,men is standing in this picture
2365192,Bikers,Bikers,336,500,40,147,102,248,348,361,119,152,bikers is depicted
2365208,men,men,375,500,158,185,117,156,59,87,217,291,the men is on the elephant
2365310,men,men,334,500,64,109,197,332,121,169,211,333,the two men is pushing the trolley
2365382,children,children,333,500,240,335,78,204,57,213,122,248,the children is brushing their teeth
2365390,men,men,375,500,3,108,158,323,439,480,61,209,the men is on the field
2365411,people,people,334,500,6,26,183,237,77,84,186,221,people is in the photo
2365425,baseball players,baseball players,334,500,170,287,84,244,341,440,127,242,baseball players is the focus of this photo
2365437,policeman,policeman,500,484,161,289,23,343,288,483,32,369,policeman is in the picture
2365539,Tourists,Tourists,375,500,347,369,259,317,294,305,231,247,tourists is on the beach
2365603,people,people,309,500,336,441,46,286,34,86,33,187,two people are in the photo
2365710,People,People,375,500,461,498,0,84,423,451,0,42,people is in the background of the photograph
2365713,people,people,375,500,437,472,197,299,142,157,194,246,a lot of people are in the picture is in the picture
2365859,elephants,elephants,375,500,242,259,214,240,305,322,175,192,elephants is in the picture
2365860,baseball players,baseball players,378,500,122,204,141,297,340,423,114,301,baseball players is playing
2365891,tennis players,tennis players,339,500,298,322,4,57,252,498,80,334,tennis players are the people
2365897,boy,boy,500,333,25,132,100,252,68,331,1,498,a little boy is in the picture
2365974,people,people,375,500,27,31,225,243,37,44,223,244,three people is beside the train
2365996,Cats,Cats,500,396,9,221,88,268,175,395,150,266,cats is shown
2366026,women,women,336,500,0,264,0,336,238,480,4,335,women are these people
2366108,bikes,bikes,333,500,90,282,119,323,389,471,157,244,the bikes is the subject of the photo
2366310,women,women,333,500,166,233,77,231,319,383,76,243,2 women is there
2366329,woman,woman,500,332,0,235,0,351,184,329,35,295,the woman is the subject of the photo
2366469,men,men,500,331,105,283,184,500,69,129,195,337,the men is flying kites
2366524,dirt,dirt,375,500,3,51,226,275,238,267,282,307,dirt are the elephants standing in
2366644,people,people,500,375,0,74,0,205,0,56,193,385,people is in the background
2366650,Babies,Babies,374,500,90,235,46,323,301,408,29,320,babies is brushing their teeth
2366696,Birds,Birds,333,500,245,269,143,165,336,396,87,137,birds is in the nest
2366707,buildings,buildings,500,335,3,196,76,498,154,333,150,498,the buildings is the subject of the photo
2366708,people,people,500,332,9,59,80,134,30,77,182,234,people are at the beach
2366833,players,players,375,500,420,499,116,271,106,243,96,272,players is in the pic
2366856,people,people,333,500,123,206,170,217,310,393,90,182,people is in the seats
